word_phonemic,word_ab,meaning,category,language,match_type,edit_distance,gorila_id,site,seq_type,found_in_both,matched_substring,context
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,THEZg5,Thera,conventional,False,ZOTA,MAPU*ZOTA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,THEZb13,Thera,conventional,True,KAA,QIKAASITETE
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,THEZb13,Thera,conventional,False,SITE,QIKAASITETE𐄙𐄑
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,THEZb13,Thera,conventional,False,TETE,IKAASITETE𐄙𐄑
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ATA,ATAI*WAJA
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,NAKA,RAME𐄁UNAKANAIPIN
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,WAJA,ATAI*WAJA𐄁OSUQA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ATA,ATAI*WAJA
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ASASA,QARE𐄁JASASARAME𐄁U
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ASARA,RE𐄁JASASARAME𐄁UNA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,KANA,ME𐄁UNAKANAIPINAM
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,WAJA,ATAI*WAJA𐄁OSUQA
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,SARA,E𐄁JASASARAME𐄁UNA
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,TEMU,MASIRUTEMU𐝫TE
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ARAME,𐄁JASASARAME𐄁UNAKA
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ASASA,QARE𐄁JASASARAME𐄁U
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,PINA,AKANAIPINAMASIRU
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,WAJA,ATAI*WAJA𐄁OSUQA
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,𐄁UNA,SARAME𐄁UNAKANAIP
malli-,MALI,to grind,luwian_verb,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,MASI,AIPINAMASIRUTEMU
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,TAI,ATAI*WAJA𐄁
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ASASA,QARE𐄁JASASARAME𐄁U
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,TAI,ATAI*WAJA𐄁
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,WAJA,ATAI*WAJA𐄁OSUQA
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ATA,ATAI*WAJA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,TAI,ATAI*WAJA𐄁
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,TAI,ATAI*WAJA𐄁
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,TLZa1,Troullos,conventional,False,ASASA,QARE𐄁JASASARAME𐄁U
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,TROZg1,Troy,conventional,False,MITA,PIMITATIRA
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,TROZg1,Troy,conventional,False,TIRA,PIMITATIRA
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,TROZg1,Troy,conventional,False,TATI,PIMITATIRA
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,TROZg1,Troy,conventional,False,TATI,PIMITATIRA
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,TROZg1,Troy,conventional,False,TIRA,PIMITATIRA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,TROZg1,Troy,conventional,False,TATI,PIMITATIRA
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,TROZg1,Troy,conventional,False,TATI,PIMITATIRA
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,TROZg2,Troy,conventional,False,MITA,DUMITATIRA
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,TROZg2,Troy,conventional,False,TIRA,DUMITATIRA
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,TROZg2,Troy,conventional,False,TATI,DUMITATIRA
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,TROZg2,Troy,conventional,False,TATI,DUMITATIRA
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,TROZg2,Troy,conventional,False,TIRA,DUMITATIRA
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,TROZg2,Troy,conventional,False,TATI,DUMITATIRA
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,TROZg2,Troy,conventional,False,TATI,DUMITATIRA
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,TRYZb1,Trypiti,conventional,True,NEMI,NEMI≈MINE𐝫
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,TY2,Tylissos,conventional,False,PADA,BKI*DAPADARUJUKI
Apasa,APASA,toponym: Apasa,toponym,anatolian,fuzzy_d1,1,TY2,Tylissos,conventional,False,APADA,*BKI*DAPADARUJUKI
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,ATA,LE+TU—ATAJA𐝫𐝫𐄋𐄇
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,—ATA,OLE+TU—ATAJA𐝫𐝫𐄋𐄇
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,TAJA,E+TU—ATAJA𐝫𐝫𐄋𐄇—
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,—ATA,OLE+TU—ATAJA𐝫𐝫𐄋𐄇
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,TAJA,E+TU—ATAJA𐝫𐝫𐄋𐄇—
tūwa-,TUWA,"to put, place",luwian_verb,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,TU—A,KIOLE+TU—ATAJA𐝫𐝫
tuwā-,TUWA,to look at,luwian_verb,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,TU—A,KIOLE+TU—ATAJA𐝫𐝫
tuw(a)-,TUWA,two,luwian_number,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,TU—A,KIOLE+TU—ATAJA𐝫𐝫
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,TAJA,E+TU—ATAJA𐝫𐝫𐄋𐄇—
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,—ATA,OLE+TU—ATAJA𐝫𐝫𐄋𐄇
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,TY3a,Tylissos,conventional,False,TU—A,KIOLE+TU—ATAJA𐝫𐝫
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,TYZb4,Tylissos,conventional,False,KITA,A*KITAA
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,TYZb4,Tylissos,conventional,False,TAA,A*KITAA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,TYZb4,Tylissos,conventional,False,KITA,A*KITAA
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,TYZb4,Tylissos,conventional,False,TAA,A*KITAA
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,TYZb4,Tylissos,conventional,False,TAA,A*KITAA
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,TYZg1,Tylissos,conventional,False,ARUAA,MARUAA
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,VRYZa1,Vrysinas,conventional,False,NAMA,IPINAMARUTE𐄁𐄁
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,VRYZa1,Vrysinas,conventional,False,PINA,IPINAMARUTE
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,ZA1b,Zakros,conventional,False,EMI,EMIGRA𐝫𐄍𐝫
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,ZA4a,Zakros,conventional,False,PATU,AARUJAPATUMESEQE
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,ZA4a,Zakros,conventional,False,TEDI,"AKI𐄔,PTEDI𐄉"
aruna-,ARUNA,sea,luwian_nature,luwian,fuzzy_d1,1,ZA4a,Zakros,conventional,False,ARUJA,JATOJAARUJAPATUME
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,ZA4a,Zakros,conventional,False,PATU,AARUJAPATUMESEQE
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,ZA4a,Zakros,conventional,True,PATU,AARUJAPATUMESEQE
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,ZA4a,Zakros,conventional,False,MESE,JAPATUMESEQESIZU
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,ZA4a,Zakros,conventional,False,KADI,"EPIKIEKADI𐄉JO,PA"
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,ZA5a,Zakros,conventional,False,AOTA,UKINIMAOTANIZASE
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,ZA5a,Zakros,conventional,False,TANI,INIMAOTANIZASESA
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,ZA5a,Zakros,conventional,False,SESA,TANIZASESAMIDAE𐝫
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,ZA5a,Zakros,conventional,False,TANI,INIMAOTANIZASESA
-ašša-,ASASA,genitival adjective [Very important for toponyms: -assos/-assa],luwian_suffix,luwian,fuzzy_d1,1,ZA5a,Zakros,conventional,False,ASESA,OTANIZASESAMIDAE𐝫
tbi-,TAPI,one (numeral '1'),lycian_number,lycian,fuzzy_d1,1,ZA5a,Zakros,conventional,False,TANI,INIMAOTANIZASESA
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,ZA5a,Zakros,conventional,False,TANI,INIMAOTANIZASESA
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,AITA,IKIMAKAITA
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,AITA,IKIMAKAITA
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,KAITA,PIKIMAKAITA
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,IMAKA,ESIPIKIMAKAITA
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,SIPI,NUMARESIPIKIMAKA
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,MAKA,SIPIKIMAKAITA
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,MAKA,SIPIKIMAKAITA
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,ZA5b,Zakros,conventional,False,KAI,PIKIMAKAITA
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,ZA6a,Zakros,conventional,False,WANA,*WANA*JUTEM
warwala-,WAWA,"seed, offspring",luwian_kinship,luwian,fuzzy_d1,1,ZA6a,Zakros,conventional,False,WANA,*WANA*JUTEM
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,ZA6a,Zakros,conventional,False,WANA,*WANA*JUTEM
walā-,WALA,to die,luwian_verb,luwian,fuzzy_d1,1,ZA6a,Zakros,conventional,False,WANA,*WANA*JUTEM
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,ZA6a,Zakros,conventional,False,WANA,*WANA*JUTEM
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,ZA6a,Zakros,conventional,True,PURA,EOLIVIPURAGRA+PA
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,ATUA,UJUARATUARETUMI
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,UARA,UJUARATUARET
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,UARA,UJUARATUARET
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,TUMI,ATUARETUMI𐝫
tūwa-,TUWA,"to put, place",luwian_verb,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,TUA,UJUARATUARETUMI
tuwā-,TUWA,to look at,luwian_verb,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,TUA,UJUARATUARETUMI
tuw(a)-,TUWA,two,luwian_number,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,TUA,UJUARATUARETUMI
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,UARA,UJUARATUARET
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,TUA,UJUARATUARETUMI
Ḫattuša,ATUSA,toponym: Ḫattuša,toponym,anatolian,fuzzy_d1,1,ZA7a,Zakros,conventional,False,ATUA,UJUARATUARETUMI
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,ATA,KIRA𐄁ATARE𐄁NIK
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,NITA,OREARINITANUMAPA
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,𐄁ATA,KIRA𐄁ATARE𐄁NIK
ḫašta-,ASATA,bone,luwian_body_parts,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,A𐄁ATA,KIRA𐄁ATARE𐄁NIK
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,𐄁ATA,KIRA𐄁ATARE𐄁NIK
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,TARE,KIRA𐄁ATARE𐄁NIKUT
ḫašt-,ASATA,"star, bone (dual meaning)",luwian_nature,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,A𐄁ATA,KIRA𐄁ATARE𐄁NIK
arinniti-,ARINITI,Sun-goddess of Arinna,luwian_deities_divine,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,ARINITA,TUKOREARINITANUMAPA
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,MAPA,NITANUMAPA¹⁄ISE𐝃
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,TARE,KIRA𐄁ATARE𐄁NIKUT
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,MAPA,NITANUMAPA¹⁄ISE𐝃
*ašta-,ASATA,eight (reconstructed),luwian_number,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,A𐄁ATA,KIRA𐄁ATARE𐄁NIK
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,TARE,KIRA𐄁ATARE𐄁NIKUT
-anda-,ANATA,gerundive/place [Very important for toponyms: -anda],luwian_suffix,luwian,fuzzy_d1,1,ZA8,Zakros,conventional,False,A𐄁ATA,KIRA𐄁ATARE𐄁NIK
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,ZA8,Zakros,conventional,False,𐄁ATA,KIRA𐄁ATARE𐄁NIK
arina-,ARINA,"spring, water source",lycian_agriculture_trade,lycian,fuzzy_d1,1,ZA8,Zakros,conventional,False,ARINI,TUKOREARINITANUMA
arina-,ARINA,"spring, source",lycian_nature,lycian,fuzzy_d1,1,ZA8,Zakros,conventional,False,ARINI,TUKOREARINITANUMA
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,ZA8,Zakros,conventional,False,TARE,KIRA𐄁ATARE𐄁NIKUT
Arinna,ARINA,toponym: Arinna,toponym,anatolian,fuzzy_d1,1,ZA8,Zakros,conventional,False,ARINI,TUKOREARINITANUMA
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,False,ATA,IQI+SIATA𐄁QI+SI
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,False,IATA,SIQI+SIATA𐄁QI+SI
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,False,IATA,SIQI+SIATA𐄁QI+SI
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,True,WIRA,I𐄁MAJUWIRAREMITE
temi-,TEMI,forest,luwian_nature,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,False,REMI,JUWIRAREMITE*FTI
šiwat-,SIWATA,sun/day,luwian_nature,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,False,SIATA,ASIQI+SIATA𐄁QI+SI
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,True,SIQI,UTI𐄁RASIQI+SIATA
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,False,IATA,SIQI+SIATA𐄁QI+SI
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,ZA9,Zakros,conventional,True,WIRA,I𐄁MAJUWIRAREMITE
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,ZA9,Zakros,conventional,False,NETE,TE*FTINETEZO𐄇
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,ZA9,Zakros,conventional,False,IATA,SIQI+SIATA𐄁QI+SI
izre-,ISARE,hand,lycian_body_parts,lycian,fuzzy_d1,1,ZA9,Zakros,conventional,False,IRARE,𐄁MAJUWIRAREMITE*F
atta-,ATTA,father,luwian_kinship,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,ATA,AKUMINATANATEMI
nāna-,NANA,brother (?),luwian_kinship,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,TANA,TANATEPAKU
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,PITA,UMINAIPITAREZASE
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,NATA,PAKUMINATANATEMI
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,TANA,TANATEPAKU
gant-,KATA,tooth,luwian_body_parts,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,NATA,PAKUMINATANATEMI
tār-,TARA,tree/wood,luwian_nature,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,TANA,TANATEPAKU
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,PITA,UMINAIPITAREZASE
išta-,ISATA,to hear,luwian_verb,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,INATA,EPAKUMINATANATEMI
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,TARE,INAIPITAREZASE𐄈
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,TANA,TANATEPAKU
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,TARE,INAIPITAREZASE𐄈
-anda-,ANATA,gerundive/place [Very important for toponyms: -anda],luwian_suffix,luwian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,ANATE,TANATEPAKUMI
lada-,LATA,"wife, woman",lycian_kinship,lycian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,NATA,PAKUMINATANATEMI
izre-,ISARE,hand,lycian_body_parts,lycian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,ITARE,MINAIPITAREZASE𐄈
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,NATE,TANATEPAKUMI
natr-,NATARA,reeds,lycian_nature,lycian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,NATANA,PAKUMINATANATEMIDA
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,ZA10a,Zakros,conventional,False,TARE,INAIPITAREZASE𐄈
zida-,ZITA,"man, male",luwian_kinship,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,MITA,MAADEAMITARARORE
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,PAJA,RAROREPAJAREKAKU
ēšḫar-,ESARA,blood,luwian_body_parts,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,ESAMA,AKIDETESAMAADEAMI
tawa-,TAWA,eye,luwian_body_parts,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
wār-,WARA,water,luwian_agriculture_trade,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
immara-,IMARA,"field, open country",luwian_agriculture_trade,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,ITARA,AADEAMITARAROREPA
arma-,ARAMA,moon,luwian_nature,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,AZAMA,E*BU*MAZAMAKIDETE
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,PAJA,RAROREPAJAREKAKU
kuen-,KUNA,"to kill, strike",luwian_verb,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,True,KUNE,JAREKAKUNETETADU
malli-,MALI,to grind,luwian_verb,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,MAKI,U*MAZAMAKIDETESA
malā-,MALA,to think,luwian_verb,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,MAZA,SE*BU*MAZAMAKIDE
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
māwa-,MAWA,four,luwian_number,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,MAZA,SE*BU*MAZAMAKIDE
pānkʷ-,PAKU,five,luwian_number,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,True,KAKU,PAJAREKAKUNETETA
*daw(a)-,TAWA,six (reconstructed),luwian_number,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
-šša-,SASA,"iterative/durative [Verbal suffix, also in toponyms]",luwian_suffix,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,SAMA,KIDETESAMAADEAMI
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
-war,WARA,verbal noun [Gerundive/verbal noun],luwian_suffix,luwian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
tede-,TETE,father,lycian_kinship,lycian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,DETE,ZAMAKIDETESAMAAD
tese-,TESE,"oath, agreement",lycian_agriculture_trade,lycian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TESA,MAKIDETESAMAADEA
tura-,TURA,"land, earth",lycian_nature,lycian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,ZA10b,Zakros,conventional,False,TARA,ADEAMITARAROREPA
kup-,KUPA,"to plan, devise",luwian_agriculture_trade,luwian,fuzzy_d1,1,ZA11a,Zakros,conventional,False,KUPI,¹⁄JU𐝈𐝉KUPI*AOLIV
ziti-,SITI,"man, citizen",luwian_social_political,luwian,fuzzy_d1,1,ZA11a,Zakros,conventional,False,SIVI,TA𐄁*RASIVIN¹⁄ERU
piya-,PIJA,to give,luwian_verb,luwian,fuzzy_d1,1,ZA11a,Zakros,conventional,False,PI*A,JU𐝈𐝉KUPI*AOLIV𐝫A
xupa-,KUPA,tomb,lycian_agriculture_trade,lycian,fuzzy_d1,1,ZA11a,Zakros,conventional,False,KUPI,¹⁄JU𐝈𐝉KUPI*AOLIV
kbi-,KAPI,two (numeral '2'),lycian_number,lycian,fuzzy_d1,1,ZA11a,Zakros,conventional,False,KUPI,¹⁄JU𐝈𐝉KUPI*AOLIV
tarri-,TARI,three,luwian_number,luwian,fuzzy_d1,1,ZA11b,Zakros,conventional,False,TORI,ETORI𐄁SA*RI
-tari,TARI,middle voice 3sg [Mediopassive marker],luwian_suffix,luwian,fuzzy_d1,1,ZA11b,Zakros,conventional,False,TORI,ETORI𐄁SA*RI
tri-,TARI,three,lycian_number,lycian,fuzzy_d1,1,ZA11b,Zakros,conventional,False,TORI,ETORI𐄁SA*RI
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,ZA12a,Zakros,conventional,False,PATI,𐝫PATIRUMU𐄑𐄎
pddẽ-,PATE,place,lycian_agriculture_trade,lycian,fuzzy_d1,1,ZA12a,Zakros,conventional,False,PATI,𐝫PATIRUMU𐄑𐄎
pata-,PATA,foot,luwian_body_parts,luwian,fuzzy_d1,1,ZA12b,Zakros,conventional,False,PATI,𐝫TUPATIRU𐄐𐄉MU
tummanti-,TUMATI,ear,luwian_body_parts,luwian,fuzzy_d1,1,ZA12b,Zakros,conventional,False,TUPATI,𐝫TUPATIRU𐄐𐄉MU
